0.652,-0.068841,1.32581
0.653,-0.0675151,1.34302
0.654,-0.0661721,1.3599
0.655,-0.0648122,1.37644
0.656,-0.0634358,1.39264
0.657,-0.0620432,1.4085
0.658,-0.0606347,1.42401
0.659,-0.0592106,1.43917
0.66,-0.0577715,1.45397
0.661,-0.0563175,1.46842
0.662,-0.0548491,1.48249
0.663,-0.0533666,1.49621
0.664,-0.0518704,1.50955
0.665,-0.0503608,1.52252
0.666,-0.0488383,1.53511
0.667,-0.0473032,1.54732
0.668,-0.0457559,1.55914
0.669,-0.0441968,1.57058
0.67,-0.0426262,1.58163
0.671,-0.0410445,1.59229
0.672,-0.0394523,1.60255
0.673,-0.0378497,1.61241
0.674,-0.0362373,1.62187
0.675,-0.0346154,1.63093
0.676,-0.0329845,1.63959
0.677,-0.0313449,1.64783
0.678,-0.0296971,1.65567
0.679,-0.0280414,1.66309
0.68,-0.0263783,1.6701
0.681,-0.0247082,1.6767
0.682,-0.0230315,1.68288
0.683,-0.0213486,1.68863
0.684,-0.01966,1.69397
0.685,-0.017966,1.69889
0.686,-0.0162671,1.70338
0.687,-0.0145638,1.70744
0.688,-0.0128563,1.71108
0.689,-0.0111452,1.7143
0.69,-0.00943094,1.71708
0.691,-0.00771386,1.71944
0.692,-0.00599441,1.72137
0.693,-0.00427304,1.72287
0.694,-0.00255017,1.72394
0.695,-0.000826237,1.72458
0.696,0.000898339,1.72478
0.697,0.00262312,1.72456
0.698,0.00434768,1.7239
0.699,0.00607158,1.72281
0.7,0.00779439,1.7213
0.701,0.00951569,1.71935
0.702,0.011235,1.71697
0.703,0.012952,1.71416
0.704,0.0146662,1.71092
0.705,0.0163771,1.70726
0.706,0.0180843,1.70316
0.707,0.0197875,1.69864
0.708,0.0214861,1.69369
0.709,0.0231798,1.68832
0.71,0.0248682,1.68253
0.711,0.0265507,1.67631
0.712,0.028227,1.66967
0.713,0.0298967,1.66262
0.714,0.0315593,1.65514
0.715,0.0332144,1.64725
0.716,0.0348617,1.63895
0.717,0.0365006,1.63023
0.718,0.0381309,1.62111
0.719,0.039752,1.61157
0.72,0.0413635,1.60164
0.721,0.0429652,1.5913
0.722,0.0445565,1.58055
0.723,0.046137,1.56942
0.724,0.0477064,1.55788
0.725,0.0492643,1.54595
0.726,0.0508103,1.53364
0.727,0.0523439,1.52094
0.728,0.0538649,1.50785
0.729,0.0553727,1.49438
0.73,0.0568671,1.48054
0.731,0.0583476,1.46632
